47,Utah St.,MWC,17-5,+14.65,116.7,13,102.1,128,68.4,115,+.050,80,+4.84,64,106.3,74,101.5,62,+3.08,85
48,Missouri,SEC,16-5,+14.63,119.1,3,104.5,183,70.2,37,+.090,29,+5.18,58,106.0,87,100.8,37,-3.72,290
49,Florida,SEC,12-9,+14.60,105.3,148,90.7,9,69.3,61,-.070,319,+7.47,22,108.5,15,101.0,51,+5.25,42
50,Virginia Tech,ACC,13-8,+14.49,112.6,41,98.1,67,65.9,239,-.088,338,+4.96,61,106.8,56,101.8,71,-3.10,268
51,N.C. State,ACC,17-5,+14.30,112.2,47,97.9,63,69.7,56,+.040,95,+3.34,89,107.2,43,103.8,144,-4.92,314
52,Penn St.,B10,13-7,+14.25,113.8,30,99.5,87,65.0,286,-.021,228,+5.81,49,106.8,55,101.0,49,-3.60,285
53,Mississippi St.,SEC,13-8,+14.21,105.3,147,91.1,11,63.5,333,-.022,233,+6.05,45,105.6,102,99.5,12,-3.44,279
54,Oregon,P12,13-9,+14.12,112.5,43,98.4,72,66.3,217,-.010,200,+8.22,16,107.3,37,99.1,5,+5.08,46
55,Seton Hall,BE,13-9,+14.05,106.5,124,92.4,15,65.9,240,-.012,207,+9.84,6,109.3,6,99.5,11,+3.91,69
56,Nevada,MWC,16-5,+14.05,111.9,50,97.8,61,65.5,264,+.071,54,+6.87,32,108.1,20,101.2,56,+3.33,78
57,Colorado,P12,12-10,+13.47,106.7,121,93.2,20,69.9,47,-.098,347,+6.34,39,107.0,50,100.7,33,+3.06,86
58,Washington St.,P12,10-13,+12.81,110.1,72,97.3,51,63.6,328,-.154,361,+9.29,12,108.5,16,99.2,6,+4.47,56
59,Michigan,B10,11-9,+12.64,111.6,52,98.9,78,68.0,132,-.062,307,+6.59,35,107.6,31,101.0,48,+0.73,154
60,Clemson,ACC,18-4,+12.46,109.8,75,97.4,54,68.0,130,+.062,62,+1.20,123,105.4,110,104.2,168,-5.14,318
61,Dayton,A10,14-8,+12.44,107.6,109,95.2,30,63.7,324,-.077,326,-0.40,176,103.7,197,104.1,159,-1.68,233
62,UCF,Amer,13-8,+12.11,109.6,78,97.4,56,63.6,331,-.061,305,+3.75,80,106.5,64,102.8,96,-0.02,173
63,Oral Roberts,Sum,19-4,+11.90,114.6,26,102.7,143,70.7,30,+.081,47,-2.37,243,103.7,195,106.1,274,+8.91,10
64,Cincinnati,Amer,14-8,+11.88,109.9,74,98.0,64,68.0,131,-.027,248,+2.79,97,106.4,70,103.6,129,-3.24,274
65,Arizona St.,P12,15-7,+11.85,107.6,110,95.7,41,67.9,135,+.065,58,+6.03,47,106.6,61,100.6,32,+0.15,164
66,Sam Houston St.,WAC,16-5,+11.85,107.0,116,95.1,29,64.9,290,+.028,120,+3.55,85,105.5,103,102.0,76,+7.80,14
67,Texas Tech,B12,11-10,+11.72,109.5,79,97.8,60,66.8,198,-.103,350,+4.28,72,107.0,48,102.8,95,-6.48,337
68,Pittsburgh,ACC,15-7,+11.70,111.1,55,99.4,85,66.9,189,+.036,106,+3.70,81,107.1,45,103.4,123,-3.49,281
69,Kent St.,MAC,17-4,+11.21,105.5,143,94.2,24,68.1,128,-.006,191,-0.65,182,105.2,120,105.9,258,+2.92,91
70,St. John's,BE,13-8,+11.16,108.5,95,97.3,53,73.4,3,+.007,165,+5.03,59,106.2,79,101.2,55,-6.01,332
71,Villanova,BE,10-10,+11.14,112.4,44,101.3,111,63.4,337,-.098,349,+6.96,30,108.3,19,101.3,61,+3.90,70
72,UAB,CUSA,15-7,+10.90,110.7,62,99.8,91,70.7,29,-.090,341,-1.00,198,103.5,211,104.5,188,-3.80,295
73,Wisconsin,B10,12-8,+10.79,106.3,126,95.5,38,62.5,349,+.043,88,+9.34,11,109.5,4,100.1,25,+1.65,126
74,North Texas,CUSA,18-5,+10.77,106.1,128,95.4,33,58.5,363,+.094,24,+1.16,126,104.5,150,103.3,117,+1.66,125
75,Wake Forest,ACC,14-8,+10.44,114.3,28,103.9,169,68.7,96,+.011,157,+4.70,68,105.8,94,101.1,53,-1.09,213
76,Marshall,SB,18-5,+10.26,111.0,57,100.7,100,71.2,25,-.077,329,-4.52,304,102.3,284,106.8,316,-4.45,306
77,Charleston,CAA,21-2,+9.84,110.0,73,100.1,95,70.2,39,+.078,50,-3.53,284,103.1,238,106.6,304,-0.44,187
78,VCU,A10,16-6,+9.52,104.1,183,94.6,26,68.7,99,+.006,169,-0.86,191,103.2,235,104.0,153,-1.92,242
79,Saint Louis,A10,15-6,+9.36,112.0,49,102.6,140,68.5,105,+.068,56,+2.34,102,104.5,145,102.2,80,+4.39,58
80,BYU,WCC,14-9,+8.94,104.0,185,95.1,28,70.4,34,-.063,308,+3.34,90,106.3,76,102.9,100,+1.60,128
81,Yale,Ivy,14-6,+8.81,108.9,89,100.1,94,65.7,250,-.047,283,-1.83,225,102.1,298,103.9,148,+0.12,167
82,UNLV,MWC,13-7,+8.77,107.8,103,99.1,79,68.9,83,-.022,232,+3.34,91,105.4,107,102.1,78,-1.29,220
83,Iona,MAAC,13-7,+8.68,108.1,100,99.4,86,68.8,90,-.041,269,-0.30,172,103.7,194,104.0,155,+4.36,60
84,Syracuse,ACC,13-9,+8.55,110.6,63,102.0,126,67.0,179,-.025,244,+1.85,110,106.3,75,104.4,180,-4.19,300
85,Tulane,Amer,13-7,+8.44,111.0,56,102.5,135,72.6,8,-.025,242,+0.19,154,104.3,157,104.2,162,-6.01,331
86,Loyola Marymount,WCC,15-7,+8.36,108.3,99,99.9,92,67.3,168,+.036,104,+2.62,100,107.3,38,104.7,196,+0.83,149
87,UC Santa Barbara,BW,17-3,+8.13,106.7,122,98.6,75,65.0,288,+.019,140,-4.17,295,101.3,331,105.5,239,-3.74,291
88,Utah Valley,WAC,17-6,+8.01,106.5,123,98.5,74,68.5,107,+.047,82,+1.59,116,105.1,122,103.5,126,+4.01,66
89,Bradley,MVC,14-8,+7.76,105.0,159,97.2,50,65.6,260,-.028,249,-1.25,207,102.6,274,103.9,145,+0.19,163
90,Drake,MVC,16-6,+7.73,106.0,132,98.3,69,66.3,221,+.020,136,-1.89,227,102.7,266,104.6,194,-1.07,211
91,Vanderbilt,SEC,10-10,+7.72,111.4,53,103.7,164,65.7,252,-.041,270,+6.44,37,106.8,57,100.3,27,+1.69,123
92,Santa Clara,WCC,16-7,+7.44,109.4,81,102.0,125,69.8,53,+.087,37,+3.09,94,106.2,77,103.2,111,+0.59,157
93,Mississippi,SEC,9-11,+7.34,105.6,141,98.2,68,65.6,258,-.070,320,+6.27,41,107.1,47,100.8,35,+0.11,168
94,James Madison,SB,15-8,+7.22,105.2,151,98.0,65,70.4,35,-.098,348,-2.34,241,102.3,289,104.6,192,-3.75,292
95,Southern Miss,SB,19-4,+7.00,107.2,113,100.2,98,67.6,152,+.058,67,-2.79,255,103.0,244,105.8,256,-3.63,288
96,Furman,SC,16-6,+6.97,112.8,38,105.8,208,68.9,86,-.021,229,-2.85,260,103.7,200,106.5,297,-1.94,244
97,UC Irvine,BW,13-7,+6.65,108.0,101,101.4,112,68.5,104,-.045,280,+1.06,130,103.5,208,102.5,86,+3.31,79
98,Louisiana,SB,17-4,+6.50,110.7,61,104.2,179,68.4,108,+.100,19,-0.76,188,103.2,236,103.9,149,+0.06,170
99,Hofstra,CAA,15-8,+6.50,109.4,82,102.9,146,67.1,174,+.056,71,+1.98,107,105.0,126,103.0,101,+8.03,13
100,Nebraska,B10,10-12,+6.38,103.9,188,97.5,58,65.7,253,+.021,135,+10.97,2,110.2,1,99.2,7,+3.01,88
101,Georgia,SEC,14-7,+6.30,105.7,139,99.4,82,67.6,154,+.056,72,+0.16,156,104.2,165,104.0,157,-7.27,350
102,San Francisco,WCC,14-9,+6.29,107.7,106,101.4,114,69.1,73,-.025,243,+0.87,136,104.2,166,103.3,119,-3.21,272
103,Toledo,MAC,15-6,+6.19,116.4,15,110.2,303,70.5,33,+.021,133,-2.22,237,103.4,224,105.6,247,-0.59,192
104,Charlotte,CUSA,13-8,+6.06,107.7,108,101.6,117,60.6,362,-.050,290,-1.80,223,103.2,234,105.0,216,-6.12,333
105,Temple,Amer,14-9,+6.03,105.4,144,99.4,84,66.2,222,+.058,68,+3.47,87,105.2,119,101.7,68,+1.25,141
106,Cornell,Ivy,15-5,+6.01,114.8,24,108.8,267,71.2,23,-.023,236,-2.96,261,102.3,288,105.2,227,-3.42,278
107,Stanford,P12,8-12,+5.92,107.9,102,102.0,124,65.5,266,-.143,359,+4.99,60,106.0,90,101.0,45,+0.26,162
108,San Jose St.,MWC,13-8,+5.42,109.6,77,104.2,176,62.4,350,+.055,73,+2.70,99,105.5,106,102.8,94,-2.20,253
109,Butler,BE,11-12,+5.30,104.9,162,99.6,89,66.1,233,+.003,174,+9.27,13,108.8,13,99.5,13,+1.58,131
110,Washington,P12,13-10,+5.20,105.1,153,99.9,93,68.7,94,+.084,41,+6.24,42,106.1,81,99.9,20,-0.95,201
111,Princeton,Ivy,14-6,+5.18,108.3,98,103.1,151,66.6,208,+.001,180,-2.37,242,102.7,272,105.0,215,-4.19,301
112,Southern Utah,WAC,15-7,+5.13,108.5,93,103.4,160,71.6,19,+.029,116,+2.20,103,104.6,141,102.4,84,+4.26,63
113,Southern Illinois,MVC,17-5,+5.07,101.2,237,96.1,43,63.8,323,+.097,21,-2.31,240,103.0,246,105.3,231,-2.44,258
114,Colorado St.,MWC,10-12,+5.01,110.1,71,105.1,196,66.4,215,-.082,333,+5.52,51,106.5,65,101.0,47,+1.87,118
115,Colgate,Pat,16-7,+4.79,112.3,46,107.5,247,67.0,177,+.002,175,-4.36,301,101.6,320,106.0,270,-0.14,176
116,Montana St.,BSky,14-8,+4.72,103.6,194,98.9,77,66.8,195,+.002,178,-0.48,178,105.2,118,105.7,250,+4.39,59
117,Seattle,WAC,16-6,+4.55,102.6,213,98.0,66,68.6,103,+.118,10,+0.44,145,104.6,143,104.1,160,-0.14,175
118,Belmont,MVC,16-6,+4.53,109.4,80,104.9,191,67.4,161,+.087,34,-0.98,197,103.1,241,104.0,154,+0.78,151
119,Hawaii,BW,15-6,+4.46,101.8,228,97.3,52,64.9,289,-.031,254,-4.02,293,101.5,323,105.5,246,-5.78,326
120,Akron,MAC,15-6,+4.43,105.3,146,100.9,102,64.5,304,+.045,83,-3.68,287,102.7,268,106.4,290,-0.37,185
121,Grand Canyon,WAC,14-8,+4.09,108.9,90,104.8,188,64.0,315,+.018,144,+0.41,148,103.4,219,103.0,102,-0.63,193
122,Middle Tennessee,CUSA,13-9,+4.05,104.2,180,100.1,96,66.9,191,+.029,117,+2.95,95,106.7,58,103.7,139,+2.76,94
123,UNC Greensboro,SC,14-8,+3.99,99.4,280,95.4,34,65.9,241,+.007,167,-0.70,184,105.6,101,106.3,284,+3.59,75
124,Youngstown St.,Horz,16-6,+3.94,114.2,29,110.3,305,67.6,148,-.040,265,-5.79,332,101.9,304,107.7,343,-4.48,307
125,Quinnipiac,MAAC,15-5,+3.85,104.9,161,101.1,107,69.1,71,-.002,184,-4.09,294,100.9,341,105.0,212,-2.20,252
126,Stephen F. Austin,WAC,15-7,+3.84,105.8,136,101.9,123,68.7,100,-.004,187,-1.07,202,103.1,237,104.2,166,-1.04,209
127,Indiana St.,MVC,14-9,+3.78,106.3,125,102.5,134,71.1,27,-.092,342,-3.31,276,101.7,311,105.0,214,-6.56,339
128,Duquesne,A10,14-8,+3.78,108.3,97,104.5,185,67.2,169,+.022,131,-1.65,219,103.8,184,105.4,237,-4.53,310
129,LSU,SEC,12-9,+3.56,105.1,156,101.5,115,65.3,271,+.107,15,+4.23,74,105.5,105,101.2,57,-6.16,334
130,George Mason,A10,12-9,+3.55,104.6,168,101.0,106,66.2,226,-.009,199,-0.05,162,104.7,134,104.8,205,-1.05,210
131,Wichita St.,Amer,10-10,+3.55,102.1,221,98.6,76,65.0,287,-.060,304,+1.12,127,104.4,152,103.3,118,-2.00,246
132,Towson,CAA,16-7,+2.94,106.7,120,103.8,165,62.9,343,+.004,170,-5.17,319,101.4,329,106.5,298,-3.23,273
133,South Florida,Amer,9-12,+2.89,106.1,130,103.2,156,67.9,133,-.133,356,+0.14,158,104.0,176,103.8,143,-5.75,324
134,Richmond,A10,11-11,+2.89,103.8,192,100.9,103,64.8,294,-.045,279,+0.32,151,104.7,133,104.4,182,-2.38,256
135,Samford,SC,14-9,+2.58,109.6,76,107.1,238,66.2,225,-.035,261,-2.83,258,103.5,214,106.3,285,-1.51,224
136,DePaul,BE,9-13,+2.41,106.8,118,104.4,181,68.5,106,+.023,127,+7.27,24,108.1,22,100.8,36,+2.54,99
137,Cal Baptist,WAC,13-9,+2.40,103.4,197,101.0,105,63.8,321,-.057,299,-3.25,273,101.8,308,105.0,217,-5.80,327
138,Vermont,AE,12-10,+2.30,104.9,163,102.6,136,64.2,310,+.009,160,+0.32,150,104.8,132,104.5,183,+4.81,52
139,Missouri St.,MVC,11-11,+2.12,104.5,172,102.4,131,62.4,352,-.055,297,+0.70,140,103.3,231,102.6,89,+2.47,102
140,Davidson,A10,10-11,+2.11,105.5,142,103.4,161,65.8,245,-.042,274,+1.66,113,104.5,149,102.8,98,-1.07,212
141,Ohio,MAC,11-10,+2.07,109.3,84,107.2,242,67.9,138,-.049,287,+0.21,152,105.9,91,105.7,251,+0.76,152
142,Troy,SB,13-10,+2.06,103.0,203,100.9,104,67.5,156,-.064,310,+0.15,157,103.5,213,103.4,121,+0.04,171
143,Kennesaw St.,ASun,17-6,+1.99,105.2,152,103.2,152,68.7,102,+.145,6,-1.28,208,104.6,138,105.9,262,+4.99,47
144,Penn,Ivy,11-11,+1.94,109.0,86,107.0,237,66.1,228,-.048,285,+0.20,153,104.4,156,104.1,161,-0.25,179
145,Louisiana Tech,CUSA,12-10,+1.87,105.8,134,103.9,170,66.7,202,-.040,264,+1.38,121,104.4,155,103.0,105,+0.66,156
146,Radford,BSth,14-9,+1.55,103.4,196,101.9,121,65.1,283,-.059,301,-2.67,253,103.8,189,106.4,292,+1.63,127
147,Eastern Washington,BSky,16-7,+1.42,107.3,112,105.9,210,68.7,101,+.113,12,-2.00,230,103.4,220,105.4,236,+1.42,135
148,Fordham,A10,17-4,+1.35,101.8,226,100.5,99,69.6,58,+.143,7,-6.81,348,99.9,352,106.8,312,-12.01,363
149,Siena,MAAC,14-7,+1.34,104.6,169,103.3,158,66.7,204,+.028,118,-3.14,269,101.5,324,104.7,195,-1.16,216
150,UC Davis,BW,13-9,+1.25,105.3,149,104.0,173,70.5,31,-.030,253,-2.31,239,101.8,309,104.1,158,+0.03,172
151,Massachusetts,A10,13-8,+1.14,102.9,209,101.7,119,71.1,26,+.090,30,-0.03,161,103.7,192,103.8,141,-0.71,197
152,Long Beach St.,BW,12-10,+1.13,104.1,184,103.0,148,73.4,4,+.004,171,+0.66,141,103.5,217,102.8,97,+6.05,31
153,UNC Wilmington,CAA,17-6,+1.08,101.8,227,100.7,101,64.4,308,+.156,4,-3.40,279,102.5,280,105.9,263,+4.07,65
154,UC Riverside,BW,15-7,+1.05,105.7,138,104.7,186,66.7,205,+.142,8,-0.10,165,103.5,210,103.6,133,+4.42,57
155,Notre Dame,ACC,10-12,+0.88,110.2,70,109.4,281,63.8,322,-.019,222,+1.03,131,105.4,112,104.3,176,-1.96,245
156,Air Force,MWC,12-10,+0.78,105.2,150,104.5,182,62.9,346,-.016,214,-2.28,238,104.0,175,106.2,280,-10.74,362
157,Florida St.,ACC,7-15,+0.76,106.2,127,105.4,204,68.9,82,-.044,277,+6.04,46,107.8,28,101.7,67,+3.37,77
158,Chattanooga,SC,12-11,+0.75,110.5,65,109.7,291,66.8,194,-.087,337,-0.72,185,103.8,186,104.5,187,+2.54,97
159,Cleveland St.,Horz,13-9,+0.67,104.6,170,103.9,168,63.7,326,+.003,173,-2.99,264,103.3,226,106.3,287,+1.23,142
160,Harvard,Ivy,12-9,+0.56,100.1,264,99.5,88,65.6,256,-.021,227,-0.90,192,103.6,206,104.5,184,-1.67,232
161,Ball St.,MAC,14-7,+0.47,107.2,114,106.7,231,67.0,186,+.045,85,-2.80,256,103.8,191,106.6,300,-4.23,303
162,Fresno St.,MWC,7-13,+0.37,99.8,272,99.4,83,63.1,340,-.047,282,+5.25,57,107.4,35,102.1,79,+2.13,112
163,Buffalo,MAC,10-11,+0.35,104.2,178,103.9,166,73.0,5,-.039,263,+2.01,106,106.0,89,104.0,150,+5.92,34
164,Rice,CUSA,15-6,+0.33,107.7,107,107.4,245,69.8,51,+.155,5,-1.08,203,102.9,256,104.0,151,-5.97,330
165,Longwood,BSth,15-8,+0.22,102.9,207,102.7,141,65.9,238,-.006,192,-6.60,347,101.6,317,108.2,355,-6.49,338
166,St. Bonaventure,A10,11-11,+0.18,101.9,224,101.7,120,64.9,291,-.007,193,-0.58,181,103.8,183,104.4,177,-2.12,249
167,Florida Gulf Coast,ASun,14-9,+0.17,104.7,166,104.5,184,65.7,248,+.084,40,-1.06,201,103.6,204,104.7,198,+1.58,130
168,Cal St. Fullerton,BW,11-11,+0.02,101.7,229,101.7,118,64.8,296,-.033,260,+1.09,128,104.2,163,103.1,110,+2.89,92
169,Wyoming,MWC,6-14,-0.12,107.5,111,107.7,250,65.1,280,-.109,351,+4.22,75,106.1,80,101.9,72,-0.70,196
170,Murray St.,MVC,12-10,-0.23,105.8,133,106.1,216,66.6,207,+.037,103,-0.15,166,103.5,216,103.6,132,+0.78,150
171,UMass Lowell,AE,17-6,-0.24,104.4,174,104.7,187,69.0,78,+.016,147,-8.94,358,98.5,359,107.4,335,-10.24,361
172,Portland,WCC,11-13,-0.26,108.6,92,108.9,270,69.3,64,-.026,245,+4.22,76,106.6,59,102.4,83,+0.13,166
173,Gardner Webb,BSth,11-11,-0.31,99.4,279,99.7,90,65.3,274,-.111,352,-2.41,245,104.0,174,106.4,291,+2.37,104
174,Appalachian St.,SB,13-10,-0.34,100.9,248,101.2,110,65.3,272,-.007,194,-1.05,200,103.8,190,104.8,206,-0.98,204
175,South Alabama,SB,9-13,-0.35,102.9,208,103.2,155,66.1,230,-.116,353,+1.39,120,104.1,171,102.7,92,+5.93,33
176,Western Kentucky,CUSA,11-11,-0.37,104.7,165,105.1,195,66.8,193,-.015,213,+0.43,147,104.6,142,104.2,163,-3.82,297
177,UTEP,CUSA,11-10,-0.46,95.8,333,96.3,45,66.1,231,+.007,166,+0.44,146,105.0,125,104.5,189,-2.67,262
178,Northern Iowa,MVC,12-10,-0.48,102.4,217,102.9,147,67.4,159,-.020,225,-2.56,250,102.8,262,105.3,233,-1.78,236
179,Old Dominion,SB,13-9,-0.49,103.0,201,103.5,163,64.7,299,+.040,97,-1.43,214,103.4,222,104.8,207,-1.03,208
180,SMU,Amer,7-14,-0.50,102.0,223,102.5,133,68.8,88,-.061,306,+5.27,56,106.6,60,101.3,59,+3.58,76
181,UNC Asheville,BSth,17-6,-0.64,102.6,212,103.2,157,67.9,134,+.182,1,-3.43,281,102.1,297,105.5,244,-0.30,182
182,George Washington,A10,11-10,-0.77,108.8,91,109.6,286,68.8,87,-.032,259,-1.67,220,102.6,276,104.3,173,-5.01,315
183,Boston College,ACC,10-12,-0.92,100.7,253,101.6,116,66.3,218,+.079,48,+3.60,82,107.8,26,104.2,167,-3.63,286
184,Pepperdine,WCC,7-15,-1.00,103.9,186,104.9,193,72.3,11,-.161,362,+4.24,73,107.4,34,103.2,112,+2.96,89
185,Stetson,ASun,11-10,-1.07,110.3,68,111.4,317,63.4,336,+.031,112,+2.40,101,106.3,73,103.9,147,+6.99,19
186,Eastern Kentucky,ASun,14-9,-1.13,104.2,181,105.3,202,70.0,46,+.088,33,-0.34,174,103.4,221,103.7,138,+3.04,87
187,Lipscomb,ASun,13-10,-1.17,103.0,202,104.2,178,68.9,80,-.040,268,-3.61,286,103.8,187,107.4,330,-3.02,266
188,Norfolk St.,MEAC,14-7,-1.34,107.0,117,108.3,260,65.2,275,+.103,17,-4.93,316,101.7,312,106.6,303,+1.50,133
189,Minnesota,B10,7-13,-1.36,100.0,265,101.4,113,64.8,297,+.022,129,+6.40,38,106.9,52,100.5,31,-5.87,329
190,Sacramento St.,BSky,12-9,-1.41,103.9,187,105.4,203,62.1,355,+.042,91,-0.74,187,104.3,158,105.1,220,+3.09,84
191,Tarleton St.,WAC,12-10,-1.41,102.7,210,104.2,175,67.1,175,+.064,59,+3.23,92,105.4,108,102.2,81,+6.33,25
192,South Dakota St.,Sum,11-11,-1.55,100.7,252,102.2,129,66.7,201,+.058,69,+1.61,115,105.8,95,104.2,164,+8.50,11
193,New Mexico St.,WAC,7-14,-1.80,104.9,160,106.7,233,68.7,97,-.134,357,+4.49,69,105.4,111,100.9,42,+5.13,45
194,San Diego,WCC,10-12,-1.84,110.5,64,112.4,331,68.8,89,-.017,217,+0.99,132,104.5,147,103.5,125,-2.19,251
195,Georgia Tech,ACC,8-13,-1.86,101.2,235,103.1,149,66.6,209,-.027,246,+6.28,40,108.3,18,102.1,77,-1.00,206
196,Montana,BSky,9-12,-1.93,106.0,131,107.9,254,63.1,341,-.077,330,-0.90,193,104.3,160,105.2,226,+2.33,105
197,Saint Joseph's,A10,9-11,-2.02,102.9,206,104.9,192,69.0,77,-.032,258,-1.57,217,103.7,199,105.2,229,-4.20,302
