28,Duke,ACC,15-6,+18.09,113.9,32,95.8,37,65.4,271,+.014,150,+6.19,42,108.2,26,102.0,66,+3.37,78
29,Auburn,SEC,16-5,+17.78,111.0,61,93.2,19,67.8,143,+.012,154,+6.30,40,106.7,70,100.4,27,+4.17,63
30,Providence,BE,17-5,+17.76,115.5,19,97.7,57,67.2,172,+.007,169,+4.29,72,106.6,72,102.3,77,-7.74,351
31,North Carolina,ACC,15-6,+17.28,114.9,25,97.6,54,68.9,91,-.029,252,+6.97,33,108.3,24,101.3,49,+7.42,18
32,Maryland,B10,14-7,+16.66,112.5,47,95.8,40,65.6,265,+.006,170,+6.77,36,107.9,34,101.1,39,-2.99,266
33,Oklahoma St.,B12,12-9,+16.66,107.1,118,90.5,7,67.1,177,-.085,335,+9.01,14,108.8,16,99.7,12,+1.38,135
34,Kentucky,SEC,14-7,+16.38,114.6,29,98.2,61,65.6,263,-.017,217,+4.36,71,107.1,56,102.8,89,-0.98,204
35,Memphis,Amer,16-5,+16.03,112.8,43,96.8,46,72.0,14,-.071,321,+5.53,52,106.7,68,101.2,43,+5.87,34
36,Iowa,B10,12-8,+15.70,117.8,10,102.1,122,69.7,58,-.067,318,+7.89,20,107.5,41,99.6,10,-1.12,213
37,Oklahoma,B12,12-9,+15.68,113.1,37,97.4,50,64.1,315,-.045,277,+10.36,5,107.9,31,97.6,1,+3.92,69
38,Miami FL,ACC,16-5,+15.64,117.1,12,101.5,110,67.8,142,-.003,187,+4.44,70,106.3,85,101.9,64,-0.91,201
39,Florida Atlantic,CUSA,21-1,+15.62,112.9,40,97.3,48,67.8,141,+.087,34,-1.10,203,103.6,224,104.7,182,-3.63,286
40,Penn St.,B10,14-7,+15.51,114.9,27,99.4,77,65.0,292,-.023,238,+5.88,50,107.2,52,101.4,51,-3.57,282
41,Texas A&M,SEC,15-6,+15.49,113.9,31,98.4,67,66.3,227,+.005,172,+3.11,94,105.4,125,102.3,74,-1.54,225
42,USC,P12,15-6,+15.10,112.0,51,96.9,47,67.5,162,+.039,100,+7.13,29,106.1,95,99.0,3,+1.20,142
43,Northwestern,B10,15-5,+15.05,109.1,89,94.1,23,66.3,224,+.048,80,+4.01,79,105.4,123,101.4,50,-3.71,290
44,Michigan St.,B10,14-8,+15.05,110.8,64,95.8,39,64.8,298,+.043,87,+10.88,3,110.6,1,99.7,13,+4.77,52
45,New Mexico,MWC,19-3,+14.87,113.5,35,98.6,70,71.4,22,+.012,155,+1.85,111,105.5,119,103.7,119,-2.32,257
46,Utah,P12,15-8,+14.78,108.9,94,94.1,22,66.5,214,-.041,273,+3.96,81,105.5,121,101.5,55,-4.90,313
47,Liberty,ASun,18-5,+14.75,110.5,69,95.8,38,63.0,346,-.011,204,-3.23,270,103.3,250,106.5,279,+0.95,148
48,Utah St.,MWC,17-5,+14.67,117.1,13,102.4,129,68.4,115,+.050,79,+4.85,63,106.5,78,101.7,59,+3.07,85
49,Florida,SEC,12-9,+14.62,105.6,147,91.0,8,69.5,61,-.070,320,+7.50,22,108.8,15,101.3,47,+5.38,40
50,Virginia Tech,ACC,13-8,+14.61,112.9,39,98.3,63,66.0,238,-.088,338,+5.09,60,107.2,54,102.1,68,-2.90,265
51,Missouri,SEC,16-5,+14.59,119.4,3,104.8,182,70.2,37,+.090,28,+5.13,58,106.3,86,101.2,40,-3.64,287
52,N.C. State,ACC,17-5,+14.34,112.6,45,98.2,62,69.7,54,+.040,94,+3.36,91,107.5,44,104.1,141,-4.91,314
53,Mississippi St.,SEC,13-8,+14.16,105.5,149,91.4,11,63.5,333,-.022,234,+5.98,48,105.8,102,99.9,16,-3.41,279
54,Seton Hall,BE,13-9,+14.14,106.8,123,92.7,15,66.0,241,-.012,206,+9.91,6,109.6,7,99.7,11,+3.96,67
55,Oregon,P12,13-9,+14.01,112.8,42,98.8,73,66.4,220,-.010,200,+8.13,17,107.4,48,99.3,5,+5.09,44
56,Nevada,MWC,16-6,+13.76,111.1,59,97.4,49,66.0,239,+.051,76,+7.24,27,108.5,20,101.3,44,+3.31,80
57,Washington St.,P12,10-13,+12.78,110.4,72,97.6,52,63.7,328,-.154,361,+9.26,13,108.7,17,99.5,6,+4.52,56
58,Dayton,A10,14-8,+12.52,108.0,105,95.5,32,63.8,326,-.077,326,-0.32,172,104.0,200,104.3,150,-1.59,228
59,Clemson,ACC,18-4,+12.48,110.1,74,97.7,55,68.1,129,+.062,61,+1.20,123,105.7,109,104.5,166,-5.19,318
60,Colorado,P12,12-11,+12.33,106.2,133,93.9,20,69.7,57,-.104,349,+6.12,44,107.1,57,101.0,34,+2.98,90
61,UCF,Amer,13-8,+12.09,109.8,78,97.7,56,63.6,332,-.061,309,+3.71,84,106.9,62,103.2,102,-0.05,172
62,Sam Houston St.,WAC,16-5,+11.91,107.3,115,95.4,30,65.0,290,+.028,119,+3.61,88,105.8,101,102.2,73,+7.90,14
63,Oral Roberts,Sum,19-4,+11.87,114.9,26,103.0,144,70.8,29,+.081,47,-2.45,244,104.0,198,106.4,277,+8.77,10
64,Cincinnati,Amer,14-8,+11.81,110.1,75,98.3,65,68.1,131,-.027,249,+2.74,99,106.7,71,104.0,131,-3.29,272
65,Arizona St.,P12,15-7,+11.76,107.8,110,96.0,41,68.0,132,+.065,57,+5.94,49,106.9,63,100.9,33,-0.11,173
66,Texas Tech,B12,11-10,+11.71,109.8,77,98.1,59,66.9,197,-.103,348,+4.25,74,107.3,50,103.1,94,-6.64,341
67,Pittsburgh,ACC,15-7,+11.62,111.4,55,99.8,85,67.0,189,+.036,104,+3.63,86,107.4,49,103.8,125,-3.61,284
68,Michigan,B10,11-10,+11.43,111.5,54,100.0,91,68.0,134,-.046,280,+7.33,24,108.4,23,101.0,37,+0.59,157
69,Kent St.,MAC,17-4,+11.21,105.8,143,94.6,24,68.1,130,-.006,192,-0.66,183,105.5,120,106.2,258,+2.93,91
70,St. John's,BE,13-8,+11.18,108.8,95,97.6,53,73.5,3,+.007,166,+5.02,61,106.5,80,101.5,53,-5.99,330
71,Wisconsin,B10,12-8,+10.99,106.7,125,95.7,35,62.6,349,+.043,88,+9.56,10,109.9,5,100.3,24,+1.94,117
72,UAB,CUSA,15-7,+10.89,111.0,62,100.1,92,70.8,30,-.090,341,-1.02,196,103.8,213,104.8,187,-3.85,296
73,Villanova,BE,10-11,+10.74,112.5,46,101.8,114,63.4,337,-.108,350,+7.30,26,108.8,14,101.5,56,+3.94,68
74,North Texas,CUSA,18-5,+10.73,106.4,130,95.7,34,58.6,363,+.094,23,+1.10,126,104.7,154,103.6,118,+1.54,132
75,Wake Forest,ACC,14-8,+10.46,114.7,28,104.2,169,68.8,95,+.011,156,+4.71,67,106.1,94,101.4,52,-1.08,209
76,Marshall,SB,18-5,+10.27,111.3,57,101.0,101,71.2,24,-.077,329,-4.52,302,102.6,284,107.1,314,-4.47,306
77,Charleston,CAA,21-2,+9.82,110.3,73,100.4,97,70.2,38,+.078,50,-3.56,284,103.4,239,106.9,304,-0.46,185
78,VCU,A10,16-6,+9.47,104.4,185,94.9,26,68.8,99,+.006,171,-0.92,192,103.4,234,104.4,157,-1.95,243
79,Saint Louis,A10,15-6,+9.35,112.3,49,102.9,142,68.6,107,+.068,55,+2.33,101,104.8,143,102.5,82,+4.39,59
80,BYU,WCC,14-10,+9.28,104.4,183,95.1,28,70.1,42,-.084,333,+4.07,78,106.8,66,102.7,87,+1.64,128
81,UNLV,MWC,14-7,+9.20,107.3,116,98.1,60,69.4,62,-.010,201,+3.62,87,106.0,97,102.4,79,-1.36,223
82,Iona,MAAC,13-7,+8.68,108.4,101,99.8,84,68.8,93,-.041,269,-0.31,170,104.0,196,104.3,153,+4.34,61
83,Yale,Ivy,14-6,+8.68,109.1,90,100.4,96,65.7,252,-.047,283,-1.96,230,102.3,296,104.3,152,-0.13,174
84,Loyola Marymount,WCC,16-7,+8.63,108.6,98,100.0,89,67.5,160,+.037,102,+2.16,103,107.3,51,105.1,204,+0.85,150
85,Syracuse,ACC,13-9,+8.57,110.9,63,102.4,127,67.1,178,-.025,245,+1.86,110,106.5,77,104.7,177,-4.14,299
86,Tulane,Amer,13-7,+8.41,111.3,56,102.9,141,72.6,8,-.025,244,+0.15,153,104.6,160,104.4,161,-6.12,331
87,UC Santa Barbara,BW,17-3,+8.13,106.9,122,98.8,72,65.0,288,+.019,137,-4.22,294,101.7,327,105.9,245,-3.85,295
88,Utah Valley,WAC,17-6,+8.02,106.8,124,98.8,71,68.6,108,+.047,81,+1.58,115,105.4,122,103.8,127,+3.99,65
89,Bradley,MVC,14-8,+7.75,105.3,159,97.5,51,65.7,258,-.028,250,-1.27,209,102.9,271,104.2,145,+0.15,163
90,Vanderbilt,SEC,10-11,+7.74,111.8,52,104.0,165,65.7,255,-.054,298,+7.11,30,107.5,42,100.4,26,+1.65,126
91,Drake,MVC,16-6,+7.72,106.2,132,98.5,68,66.3,222,+.020,133,-1.91,227,103.1,261,105.0,195,-1.10,210
92,Santa Clara,WCC,16-7,+7.38,109.6,82,102.3,125,69.9,52,+.087,36,+3.03,95,106.6,75,103.5,116,+0.47,159
93,UC Irvine,BW,14-7,+7.21,108.3,102,101.1,103,68.9,88,-.049,288,+0.29,150,103.4,237,103.1,95,+3.35,79
94,James Madison,SB,15-8,+7.21,105.5,150,98.3,64,70.4,34,-.098,347,-2.35,240,102.6,290,104.9,192,-3.80,294
95,Southern Miss,SB,19-4,+7.04,107.5,111,100.5,98,67.6,153,+.058,66,-2.75,254,103.3,240,106.1,255,-3.53,281
96,Furman,SC,16-6,+7.00,113.1,38,106.1,205,69.0,87,-.021,230,-2.85,257,104.0,201,106.8,296,-1.89,240
97,San Francisco,WCC,15-9,+6.85,108.7,96,101.9,117,69.2,73,-.019,222,+0.86,132,104.8,146,104.0,130,-3.34,275
98,Stanford,P12,9-12,+6.71,108.3,103,101.6,112,65.7,251,-.143,359,+3.95,82,105.7,108,101.8,63,+0.11,166
99,Nebraska,B10,10-12,+6.48,104.2,189,97.7,58,65.7,257,+.021,132,+11.05,2,110.6,2,99.5,8,+3.03,87
100,Hofstra,CAA,15-8,+6.44,109.7,80,103.2,146,67.2,173,+.056,70,+1.89,108,105.2,128,103.3,106,+7.91,13
101,Mississippi,SEC,9-12,+6.42,106.1,136,99.6,81,65.6,264,-.057,304,+7.10,31,107.5,45,100.4,25,+1.82,119
102,Louisiana,SB,18-4,+6.28,112.1,50,105.8,201,68.8,98,+.103,17,-1.26,208,103.1,255,104.4,158,+0.04,169
103,Georgia,SEC,14-7,+6.21,105.9,141,99.7,82,67.6,151,+.056,71,+0.10,156,104.5,163,104.4,160,-7.23,348
104,Toledo,MAC,15-6,+6.12,116.6,15,110.5,304,70.5,33,+.021,131,-2.31,239,103.6,225,105.9,248,-0.71,195
105,Charlotte,CUSA,13-8,+6.06,108.0,106,101.9,118,60.7,362,-.050,291,-1.81,224,103.5,233,105.3,217,-6.15,333
106,Cornell,Ivy,15-5,+6.05,115.1,24,109.0,267,71.3,23,-.023,237,-2.93,260,102.6,288,105.5,225,-3.36,276
107,Temple,Amer,14-9,+5.93,105.6,145,99.7,83,66.3,225,+.058,67,+3.36,92,105.5,118,102.2,71,+1.19,143
108,Butler,BE,11-12,+5.34,105.2,160,99.9,88,66.2,232,+.003,177,+9.33,11,109.1,13,99.8,14,+1.55,131
109,Montana St.,BSky,15-8,+5.27,104.6,176,99.4,76,66.9,196,+.014,151,-0.30,169,105.6,115,105.9,246,+4.40,58
110,Southern Utah,WAC,15-7,+5.22,108.9,92,103.7,160,71.7,19,+.029,115,+2.31,102,104.9,136,102.6,84,+4.46,57
111,Princeton,Ivy,14-6,+5.18,108.6,100,103.4,151,66.7,208,+.001,183,-2.38,241,102.9,267,105.3,216,-4.21,301
112,Southern Illinois,MVC,17-5,+5.13,101.6,234,96.4,43,63.8,323,+.097,21,-2.28,238,103.3,247,105.6,230,-2.36,259
113,Washington,P12,13-10,+5.06,105.4,153,100.4,93,68.9,92,+.084,42,+6.11,45,106.2,91,100.1,21,-1.16,214
114,Colorado St.,MWC,10-12,+4.99,110.5,71,105.5,197,66.4,216,-.082,332,+5.53,51,106.7,69,101.2,41,+1.84,118
115,San Jose St.,MWC,13-9,+4.85,109.5,84,104.6,179,62.4,352,+.054,74,+3.70,85,106.3,89,102.6,83,-2.32,256
116,Colgate,Pat,16-7,+4.78,112.6,44,107.8,249,67.2,176,+.002,178,-4.38,298,101.9,317,106.3,270,-0.15,175
117,Seattle,WAC,16-6,+4.65,103.0,212,98.3,66,68.7,103,+.118,10,+0.56,140,104.9,139,104.3,154,+0.09,168
118,Belmont,MVC,16-6,+4.49,109.7,79,105.2,189,67.4,165,+.087,33,-1.04,198,103.3,241,104.4,156,+0.67,154
119,Akron,MAC,15-6,+4.39,105.6,146,101.2,106,64.6,304,+.045,82,-3.72,286,102.9,268,106.7,288,-0.41,183
120,Wichita St.,Amer,11-10,+4.26,103.1,208,98.8,74,65.5,269,-.054,297,+1.13,125,104.8,149,103.7,123,-1.95,244
121,Grand Canyon,WAC,14-8,+4.13,109.2,88,105.1,188,64.1,316,+.018,142,+0.47,144,103.7,217,103.2,104,-0.51,187
122,Middle Tennessee,CUSA,13-9,+4.07,104.5,181,100.4,94,66.9,193,+.029,116,+2.97,96,107.0,58,104.1,137,+2.80,94
123,UNC Greensboro,SC,14-8,+4.00,99.7,280,95.7,33,66.0,244,+.007,168,-0.70,184,105.9,100,106.6,286,+3.62,75
124,Quinnipiac,MAAC,15-5,+3.95,105.2,161,101.3,107,69.2,74,-.002,185,-4.03,292,101.2,339,105.3,212,-2.07,248
125,Youngstown St.,Horz,16-6,+3.91,114.5,30,110.6,306,67.7,147,-.040,266,-5.83,332,102.1,304,108.0,343,-4.54,308
126,Stephen F. Austin,WAC,15-7,+3.88,106.1,135,102.2,124,68.8,100,-.004,189,-1.05,199,103.4,236,104.5,164,-1.03,207
127,Duquesne,A10,14-8,+3.80,108.6,99,104.8,184,67.3,168,+.022,130,-1.62,219,104.1,184,105.7,236,-4.52,307
128,Indiana St.,MVC,14-9,+3.77,106.6,127,102.8,138,71.2,26,-.092,342,-3.34,274,102.0,311,105.3,215,-6.60,339
129,Hawaii,BW,16-6,+3.63,102.8,217,99.1,75,65.0,291,-.017,216,-4.76,311,101.2,340,105.9,247,-5.87,328
130,LSU,SEC,12-9,+3.50,105.3,156,101.8,115,65.4,273,+.107,15,+4.18,77,105.7,107,101.6,57,-6.14,332
131,Towson,CAA,16-7,+2.93,107.0,120,104.1,166,63.0,342,+.004,173,-5.20,321,101.6,329,106.8,297,-3.24,271
132,South Florida,Amer,9-12,+2.89,106.4,131,103.5,155,68.0,135,-.133,357,+0.14,154,104.3,174,104.2,143,-5.71,324
133,Richmond,A10,11-11,+2.88,104.1,190,101.2,105,64.9,295,-.045,278,+0.30,149,105.1,132,104.8,183,-2.33,258
134,George Mason,A10,12-10,+2.82,104.9,170,102.0,120,66.4,219,-.029,253,-0.42,175,104.8,148,105.2,211,-1.10,211
135,Samford,SC,14-9,+2.51,109.9,76,107.4,238,66.3,226,-.035,261,-2.92,259,103.8,211,106.7,292,-1.66,232
136,DePaul,BE,9-13,+2.47,107.1,119,104.6,178,68.6,106,+.023,126,+7.32,25,108.4,22,101.1,38,+2.59,97
137,Vermont,AE,12-10,+2.36,105.2,162,102.9,139,64.3,311,+.009,161,+0.38,146,105.1,131,104.7,178,+4.92,51
138,Cal Baptist,WAC,13-9,+2.23,103.6,198,101.3,108,63.9,320,-.057,303,-3.45,279,102.0,310,105.4,222,-6.18,334
139,Missouri St.,MVC,11-11,+2.12,104.8,172,102.7,134,62.5,350,-.055,299,+0.68,136,103.5,232,102.9,91,+2.44,103
140,Davidson,A10,10-11,+2.11,105.8,142,103.7,161,65.8,247,-.042,274,+1.65,113,104.8,150,103.2,99,-1.03,208
141,Troy,SB,13-10,+2.10,103.3,205,101.2,104,67.6,155,-.064,312,+0.18,152,103.8,206,103.7,120,+0.15,164
142,Kennesaw St.,ASun,17-6,+2.05,105.5,151,103.4,153,68.7,102,+.145,6,-1.28,210,104.9,137,106.2,264,+5.09,46
143,Ohio,MAC,11-10,+2.01,109.5,83,107.5,242,67.9,137,-.049,287,+0.14,155,106.2,93,106.1,253,+0.66,155
144,Cal St. Fullerton,BW,12-11,+1.99,102.5,221,100.5,99,64.6,303,-.056,301,+0.69,135,104.2,177,103.5,114,+2.93,92
145,Penn,Ivy,11-11,+1.96,109.2,87,107.3,236,66.2,229,-.048,285,+0.21,151,104.7,158,104.5,163,-0.22,179
146,Louisiana Tech,CUSA,12-10,+1.87,106.0,137,104.2,167,66.8,202,-.040,265,+1.37,121,104.8,153,103.4,110,+0.62,156
147,Radford,BSth,14-9,+1.53,103.7,197,102.2,123,65.1,285,-.059,307,-2.70,253,104.0,194,106.7,293,+1.60,129
148,Fordham,A10,17-4,+1.40,102.1,228,100.7,100,69.6,59,+.143,7,-6.76,348,100.3,352,107.0,312,-11.99,363
149,Eastern Washington,BSky,16-7,+1.34,107.5,112,106.1,207,68.7,104,+.113,12,-2.11,233,103.7,216,105.8,243,+1.19,144
150,Siena,MAAC,14-7,+1.31,104.9,171,103.5,157,66.8,204,+.028,117,-3.18,269,101.8,322,105.0,196,-1.25,219
151,UC Davis,BW,13-9,+1.19,105.4,152,104.3,173,70.6,32,-.030,255,-2.38,242,102.1,303,104.5,168,-0.20,177
152,Massachusetts,A10,13-8,+1.12,103.2,207,102.0,119,71.2,25,+.090,29,-0.06,160,104.0,195,104.1,138,-0.81,199
153,UNC Wilmington,CAA,17-6,+1.04,102.1,229,101.0,102,64.5,309,+.156,4,-3.47,281,102.8,281,106.3,266,+3.98,66
154,Long Beach St.,BW,12-10,+0.95,104.3,187,103.4,149,73.4,4,+.004,174,+0.51,141,103.7,221,103.2,100,+6.02,30
155,UC Riverside,BW,15-7,+0.91,105.9,140,105.0,185,66.8,205,+.142,8,-0.23,167,103.8,210,104.0,136,+4.23,62
156,Notre Dame,ACC,10-12,+0.84,110.5,70,109.7,281,63.9,321,-.019,223,+0.98,129,105.6,113,104.7,174,-2.06,247
157,Air Force,MWC,12-10,+0.81,105.6,148,104.8,183,62.9,347,-.016,214,-2.28,237,104.2,176,106.5,280,-10.74,362
158,Florida St.,ACC,7-15,+0.80,106.5,128,105.7,199,69.0,84,-.044,276,+6.09,46,108.1,29,102.0,65,+3.49,76
159,Chattanooga,SC,12-11,+0.70,110.7,66,110.0,292,66.9,195,-.087,337,-0.80,187,104.1,191,104.9,191,+2.42,104
160,Cleveland St.,Horz,13-9,+0.69,104.9,169,104.2,170,63.7,327,+.003,176,-2.99,261,103.6,227,106.6,283,+1.25,140
161,Harvard,Ivy,12-9,+0.60,100.4,266,99.8,86,65.6,261,-.021,229,-0.88,190,103.9,205,104.8,184,-1.63,231
162,Ball St.,MAC,14-7,+0.45,107.4,113,107.0,230,67.0,185,+.045,84,-2.83,256,104.1,186,106.9,303,-4.25,303
163,Fresno St.,MWC,7-13,+0.43,100.1,273,99.6,80,63.1,340,-.047,282,+5.31,55,107.8,37,102.5,80,+2.24,110
164,Rice,CUSA,15-6,+0.39,108.0,107,107.6,244,69.9,51,+.155,5,-1.02,197,103.2,252,104.3,148,-5.79,326
165,Buffalo,MAC,10-11,+0.29,104.5,180,104.2,168,73.0,5,-.039,264,+1.92,107,106.2,92,104.3,151,+5.79,36
166,Longwood,BSth,15-8,+0.18,103.1,209,102.9,143,66.0,242,-.006,193,-6.66,347,102.0,312,108.6,355,-6.57,338
167,Florida Gulf Coast,ASun,14-9,+0.16,104.9,168,104.8,181,65.8,248,+.084,40,-1.08,202,104.0,199,105.1,201,+1.54,133
168,St. Bonaventure,A10,11-11,+0.15,102.2,225,102.0,121,65.0,289,-.007,194,-0.62,181,104.1,187,104.7,179,-2.13,251
169,Wyoming,MWC,6-14,-0.07,107.9,109,108.0,251,65.2,281,-.109,351,+4.27,73,106.4,82,102.1,69,-0.73,196
170,Murray St.,MVC,12-10,-0.23,106.1,134,106.4,214,66.7,206,+.037,103,-0.17,161,103.8,214,103.9,129,+0.75,152
171,UMass Lowell,AE,17-6,-0.26,104.7,174,105.0,186,69.1,79,+.016,145,-8.97,358,98.8,359,107.7,334,-10.30,361
172,Portland,WCC,11-13,-0.29,108.9,93,109.2,269,69.4,64,-.026,246,+4.19,76,106.9,61,102.7,88,+0.02,170
173,Appalachian St.,SB,13-10,-0.32,101.1,248,101.5,109,65.3,275,-.007,195,-1.05,200,104.1,189,105.1,205,-0.99,205
174,Gardner Webb,BSth,11-11,-0.34,99.7,279,100.0,90,65.3,274,-.111,352,-2.45,245,104.3,175,106.7,290,+2.32,106
175,South Alabama,SB,9-13,-0.35,103.1,210,103.4,152,66.2,231,-.116,353,+1.38,119,104.5,166,103.1,93,+5.93,33
176,Western Kentucky,CUSA,11-11,-0.39,105.0,165,105.4,194,66.9,194,-.015,213,+0.40,145,104.9,142,104.5,165,-3.87,297
177,UTEP,CUSA,11-10,-0.41,96.1,332,96.5,44,66.2,234,+.007,167,+0.47,143,105.3,126,104.9,190,-2.59,263
178,Northern Iowa,MVC,12-10,-0.47,102.7,219,103.2,145,67.5,158,-.020,226,-2.55,248,103.1,259,105.6,233,-1.73,237
179,SMU,Amer,7-14,-0.52,102.2,226,102.7,133,68.9,90,-.061,310,+5.23,57,107.0,59,101.8,62,+3.46,77
180,Old Dominion,SB,13-9,-0.56,103.2,206,103.7,162,64.7,300,+.040,97,-1.51,217,103.8,215,105.3,213,-1.19,216
181,UNC Asheville,BSth,17-6,-0.66,102.9,214,103.6,158,68.0,133,+.182,1,-3.46,280,102.4,295,105.8,240,-0.33,182
182,George Washington,A10,11-10,-0.80,109.1,91,109.9,287,68.9,89,-.032,259,-1.70,221,102.9,273,104.6,172,-5.09,317
183,Boston College,ACC,10-12,-0.96,100.9,253,101.9,116,66.4,217,+.079,48,+3.54,90,108.1,28,104.5,170,-3.72,291
184,Stetson,ASun,11-10,-1.08,110.6,68,111.7,317,63.5,334,+.031,110,+2.37,100,106.6,74,104.2,146,+6.97,21
185,Eastern Kentucky,ASun,14-9,-1.15,104.5,182,105.6,198,70.0,45,+.088,32,-0.37,173,103.7,223,104.0,133,+3.01,88
186,Pepperdine,WCC,7-16,-1.18,104.0,191,105.2,190,72.5,11,-.162,362,+4.73,66,107.9,33,103.2,101,+3.12,83
187,Lipscomb,ASun,13-10,-1.23,103.3,203,104.5,176,69.0,80,-.040,268,-3.67,285,104.1,192,107.7,333,-3.12,269
188,Saint Joseph's,A10,10-11,-1.36,103.9,194,105.2,191,69.2,72,-.010,199,-1.07,201,104.1,182,105.2,209,-4.24,302
189,Montana,BSky,10-12,-1.38,106.7,126,108.1,253,63.0,343,-.057,302,-0.84,188,104.7,156,105.5,228,+2.49,101
190,Minnesota,B10,7-13,-1.38,100.3,267,101.7,113,64.8,297,+.022,128,+6.35,38,107.2,55,100.8,32,-5.80,327
191,Tarleton St.,WAC,12-10,-1.38,103.0,211,104.4,175,67.2,175,+.064,58,+3.27,93,105.8,106,102.5,81,+6.38,25
192,Norfolk St.,MEAC,14-7,-1.39,107.3,117,108.7,262,65.3,278,+.103,18,-4.99,316,101.9,318,106.9,301,+1.43,134
193,South Dakota St.,Sum,11-11,-1.51,101.0,252,102.5,130,66.8,201,+.058,68,+1.64,114,106.1,96,104.5,162,+8.52,11
194,New Mexico St.,WAC,7-14,-1.80,105.2,163,107.0,232,68.8,96,-.134,358,+4.49,69,105.7,110,101.2,42,+5.09,45
195,Sacramento St.,BSky,12-10,-1.82,104.5,179,106.4,212,62.2,354,+.029,114,-0.72,185,104.5,164,105.2,210,+3.11,84
196,Georgia Tech,ACC,8-13,-1.86,101.5,235,103.4,150,66.7,210,-.027,247,+6.27,41,108.6,19,102.3,78,-1.02,206
197,Oregon St.,P12,9-13,-1.89,100.4,263,102.3,126,63.6,331,+.001,182,+4.82,64,105.8,105,101.0,35,-5.41,322
